sample,decay,suu_mass,chi_mass,th_code,pt_cut,ak_radius,ca_radius,filename,status,error,n_events,n_valid_events,reconstruction_efficiency,reconstruction_efficiency_err,f_low_event,f_low_event_err,f_low_chi,f_peak_chi,f_peak_event_both,f_peak_event_both_all,off_peak_event_fraction,off_peak_event_fraction_err,median_mass,q16_mass,q84_mass,median_mass_response,q16_mass_response,q84_mass_response,robust_resolution,median_mass_asymmetry,balanced_score
HtHt_6000_2000,HtHt,6000,2000,85,280,0.8,0.6,/eos/uscms/store/user/aji/rootfiles_existingOptimization/HtHt_6000_2000_pt280_ak8_ca6_th85.root,ok,,1000,1000,1.0,0.0,0.098,0.009401914698613257,0.051,0.8425,0.763,0.763,0.237,0.013447341744746431,1917.1513886227112,1649.7980485043515,2219.8131186859937,0.9585756943113557,0.8248990242521758,1.1099065593429969,0.1486619871451944,0.01676092185675347,0.3898044177140588
HtHt_6000_2000,HtHt,6000,2000,85,100,0.8,0.6,/eos/uscms/store/user/aji/rootfiles_existingOptimization/HtHt_6000_2000_pt100_ak8_ca6_th85.root,ok,,1000,1000,1.0,0.0,0.005,0.0022304708023195463,0.0025,0.8245,0.799,0.799,0.20099999999999996,0.01267276607532862,2022.119238472661,1819.5104635597618,2590.057245083873,1.0110596192363306,0.9097552317798809,1.2950286225419365,0.1905295115302195,0.003396899334400637,0.3926354734538525
HtHt_6000_2000,HtHt,6000,2000,85,260,0.6,0.4,/eos/uscms/store/user/aji/rootfiles_existingOptimization/HtHt_6000_2000_pt260_ak6_ca4_th85.root,ok,,1000,1000,1.0,0.0,0.084,0.008771772910877254,0.0485,0.8485,0.773,0.773,0.22699999999999998,0.013246546719805883,1832.8215548407095,1521.614212609986,2105.511944791364,0.9164107774203547,0.7608071063049929,1.0527559723956819,0.15928930196156615,0.010458758370333346,0.39464822421953066
HtHt_6000_2000,HtHt,6000,2000,85,140,0.6,0.8,/eos/uscms/store/user/aji/rootfiles_existingOptimization/HtHt_6000_2000_pt140_ak6_ca8_th85.root,ok,,1000,1000,1.0,0.0,0.066,0.007851369307324678,0.0335,0.857,0.789,0.789,0.21099999999999997,0.012902674141432851,1872.8298955776622,1629.6739648146715,2302.181766252013,0.936414947788831,0.8148369824073358,1.1510908831260065,0.17954321506329615,0.04416910788826223,0.396901720284413
HtHt_6000_2000,HtHt,6000,2000,85,140,0.4,0.4,/eos/uscms/store/user/aji/rootfiles_existingOptimization/HtHt_6000_2000_pt140_ak4_ca4_th85.root,ok,,1000,1000,1.0,0.0,0.053,0.00708456067798138,0.027,0.873,0.788,0.788,0.21199999999999997,0.012925014506761683,1775.0744771945556,1504.243316760622,2128.473893996244,0.8875372385972777,0.752121658380311,1.064236946998122,0.1758322214801368,0.040154996222424744,0.39907849762040903
HtHt_6000_2000,HtHt,6000,2000,85,120,0.6,0.8,/eos/uscms/store/user/aji/rootfiles_existingOptimization/HtHt_6000_2000_pt120_ak6_ca8_th85.root,ok,,1000,1000,1.0,0.0,0.042,0.0063431853196954605,0.0215,0.8605,0.793,0.793,0.20699999999999996,0.012812142677944232,1884.4009378156006,1657.0000753870422,2363.3288115621363,0.9422004689078003,0.828500037693521,1.1816644057810681,0.18741466372699625,0.04214141876261405,0.40019461683621615
HtHt_6000_2000,HtHt,6000,2000,85,120,0.4,0.6,/eos/uscms/store/user/aji/rootfiles_existingOptimization/HtHt_6000_2000_pt120_ak4_ca6_th85.root,ok,,1000,1000,1.0,0.0,0.038,0.006046155803483731,0.0195,0.87,0.787,0.787,0.21299999999999997,0.012947239087929132,1790.407134639277,1534.2454739287632,2167.221956501258,0.8952035673196386,0.7671227369643816,1.0836109782506291,0.17676886735039296,0.043249125896229576,0.40024851061842903
HtHt_6000_2000,HtHt,6000,2000,85,300,0.8,0.6,/eos/uscms/store/user/aji/rootfiles_existingOptimization/HtHt_6000_2000_pt300_ak8_ca6_th85.root,ok,,1000,1000,1.0,0.0,0.115,0.010088359628799918,0.0605,0.836,0.749,0.749,0.251,0.013711272734505722,1912.9405796730223,1627.3538587073244,2191.6795907953087,0.9564702898365112,0.8136769293536622,1.0958397953976544,0.14750215926321253,0.017685926866316627,0.40285513027956144
HtHt_6000_2000,HtHt,6000,2000,85,200,1.0,0.8,/eos/uscms/store/user/aji/rootfiles_existingOptimization/HtHt_6000_2000_pt200_ak10_ca8_th85.root,ok,,1000,1000,1.0,0.0,0.045,0.0065555320150236475,0.0225,0.821,0.762,0.762,0.238,0.01346684818359515,2041.9532786794189,1819.7014023087422,2487.5810163387227,1.0209766393397095,0.909850701154371,1.2437905081693614,0.16353939656785751,0.019301811301078997,0.40363706050182846
HtHt_6000_2000,HtHt,6000,2000,85,220,1.0,0.8,/eos/uscms/store/user/aji/rootfiles_existingOptimization/HtHt_6000_2000_pt220_ak10_ca8_th85.root,ok,,1000,1000,1.0,0.0,0.052,0.007021111023192838,0.026,0.8225,0.758,0.758,0.242,0.013543854695026818,2034.2348631707252,1809.9765912906419,2471.519432513558,1.0171174315853628,0.9049882956453209,1.235759716256779,0.16260237527140334,0.020315775541459483,0.4063141184299396
HtHt_6000_2000,HtHt,6000,2000,85,180,0.6,0.6,/eos/uscms/store/user/aji/rootfiles_existingOptimization/HtHt_6000_2000_pt180_ak6_ca6_th85.root,ok,,1000,1000,1.0,0.0,0.087,0.00891240708226459,0.0445,0.858,0.774,0.774,0.22599999999999998,0.013225883713385657,1850.7702132543554,1591.7457139744622,2233.3407148464316,0.9253851066271777,0.7958728569872311,1.1166703574232157,0.17333189076557542,0.04674676194943443,0.40679338010285765
HtHt_6000_2000,HtHt,6000,2000,85,180,1.0,0.8,/eos/uscms/store/user/aji/rootfiles_existingOptimization/HtHt_6000_2000_pt180_ak10_ca8_th85.root,ok,,1000,1000,1.0,0.0,0.04,0.0061967733539318665,0.02,0.82,0.764,0.764,0.236,0.013427732496590778,2050.27206431684,1832.98801288334,2530.6615223309,1.02513603215842,0.91649400644167,1.26533076116545,0.17014169036147603,0.018143877860177883,0.408655293577318
HtHt_6000_2000,HtHt,6000,2000,85,240,1.0,0.8,/eos/uscms/store/user/aji/rootfiles_existingOptimization/HtHt_6000_2000_pt240_ak10_ca8_th85.root,ok,,1000,1000,1.0,0.0,0.059,0.007451107300260815,0.0295,0.8195,0.749,0.749,0.251,0.013711272734505722,2026.165746154934,1801.0486156101892,2444.080346510404,1.013082873077467,0.9005243078050946,1.222040173255202,0.15868191734079495,0.020715731350832073,0.41099020464854163
HtHt_6000_2000,HtHt,6000,2000,85,100,0.4,0.8,/eos/uscms/store/user/aji/rootfiles_existingOptimization/HtHt_6000_2000_pt100_ak4_ca8_th85.root,ok,,1000,1000,1.0,0.0,0.044,0.006485676526007136,0.0225,0.864,0.785,0.785,0.21499999999999997,0.012991343271578961,1810.5474316924328,1572.5035793046957,2262.2751701199686,0.9052737158462165,0.7862517896523478,1.1311375850599843,0.19048702584126725,0.04376342105836697,0.4149596542566456
HtHt_6000_2000,HtHt,6000,2000,85,260,1.0,0.8,/eos/uscms/store/user/aji/rootfiles_existingOptimization/HtHt_6000_2000_pt260_ak10_ca8_th85.root,ok,,1000,1000,1.0,0.0,0.068,0.007960904471226871,0.034,0.814,0.74,0.74,0.26,0.013870832707519763,2021.2559039601078,1783.904216986389,2426.6389589407854,1.010627951980054,0.8919521084931945,1.2133194794703925,0.1589939058916612,0.021297934046062644,0.42005670108966664
HtHt_6000_2000,HtHt,6000,2000,85,200,0.6,0.6,/eos/uscms/store/user/aji/rootfiles_existingOptimization/HtHt_6000_2000_pt200_ak6_ca6_th85.root,ok,,1000,1000,1.0,0.0,0.107,0.009775019181566858,0.055,0.8495,0.759,0.759,0.241,0.013524755080961725,1846.0894932774968,1568.5216166078983,2203.0854877347197,0.9230447466387484,0.7842608083039491,1.10154274386736,0.17186703933844358,0.04688003220164372,0.42056256467456876
