rank,pt_cut,ak_radius,ca_radius,n_regimes,regime_coverage,global_objective,mean_score,mean_regret,median_regret,q90_regret,worst_regret,coverage_regret_le_0.02,coverage_regret_le_0.05,coverage_regret_le_0.1
265,320,1.4,1.4,18,1.0,0.9488634902354354,1.0327846850585793,0.6035824962508642,0.6231071685455178,0.7148917768475573,0.7979678661727193,0.0,0.0,0.0
266,240,0.4,0.6,18,1.0,0.9494209005569599,0.9179249024135439,0.4887227136058285,0.4073339752024149,0.7881002382019134,0.8272402221555029,0.0,0.0,0.0
267,280,0.8,1.4,18,1.0,0.9499855334980374,1.007724127404983,0.5785219385972673,0.5775336645319373,0.7423555390582828,0.8053550488487206,0.0,0.0,0.0
268,340,1.0,1.4,18,1.0,0.9504818212893187,1.0390063253191104,0.6098041365113951,0.5947414727881402,0.7506259837583573,0.7980307871614699,0.0,0.0,0.0
269,200,0.8,1.6,18,1.0,0.9511700322249514,1.0004569892220532,0.5712548004143378,0.613419176581223,0.7628439886083481,0.808356332121367,0.0,0.0,0.0
270,280,1.2,1.6,18,1.0,0.9512482164441359,1.0479496219974653,0.6187474331897497,0.6302799972741295,0.7604543279620174,0.7965613581466985,0.0,0.0,0.0
271,340,1.6,1.4,18,1.0,0.9558000660053566,1.011373806713211,0.5821716179054955,0.6418549789097208,0.7723492075880549,0.8102571615289828,0.0,0.0,0.0
272,140,0.6,1.6,18,1.0,0.9562323259813685,0.9677575345413832,0.5385553457336679,0.576856587348909,0.7529730516227864,0.8215934895479515,0.0,0.0,0.0
273,300,0.6,1.2,18,1.0,0.9564196007784914,1.032022298823712,0.6028201100159966,0.5841821484878598,0.7041562596063752,0.8057145732744923,0.0,0.0,0.0
274,220,1.4,1.6,18,1.0,0.9570744731282366,1.0574011161933479,0.6281989273856323,0.6749920074584795,0.7453998598434523,0.8000247412818285,0.0,0.0,0.0
275,360,1.6,1.4,18,1.0,0.957452073424256,1.012526972643223,0.5833247838355073,0.6516817213893858,0.7865574172598758,0.8116208774653791,0.0,0.0,0.0
276,200,1.4,1.6,18,1.0,0.9600288110468985,1.0725392770803746,0.6433370882726591,0.6821702481202098,0.7552685179395934,0.7991945389787337,0.0,0.0,0.0
277,180,0.4,1.4,18,1.0,0.9601475946913991,1.0766378421314342,0.6474356533237187,0.6506894948916837,0.7755578403585606,0.7982886813604694,0.0,0.0,0.0
278,240,1.4,1.6,18,1.0,0.9635859364011053,1.0542597635585773,0.6250575747508619,0.6632291480508028,0.7563112744592114,0.8073215427133899,0.0,0.0,0.0
279,220,0.8,1.6,18,1.0,0.9666242337113541,1.0202740931032805,0.591071904295565,0.6330691265910724,0.782831698236367,0.8188562576374628,0.0,0.0,0.0
280,380,1.2,1.4,18,1.0,0.967875320827877,1.091986865520533,0.6627846767128173,0.6340031553175268,0.7531783356752607,0.8021791516496727,0.0,0.0,0.0
281,300,1.2,1.6,18,1.0,0.96794907105973,1.0642699623983642,0.6350677735906489,0.6401574899207083,0.7756460046513055,0.8091821276620678,0.0,0.0,0.0
282,100,0.4,1.6,18,1.0,0.969062125331792,0.9509987236373411,0.5217965348296255,0.5669627062546061,0.7661407307499193,0.8386129916243856,0.0,0.0,0.05555555555555555
283,340,1.4,1.4,18,1.0,0.9722619817176992,1.04342833158661,0.6142261427788943,0.6282979442693728,0.7262898041973493,0.8187054460229756,0.0,0.0,0.0
284,380,1.6,1.4,18,1.0,0.9734158908934967,1.0143620967908153,0.5851599079830998,0.6607949375181852,0.8002496513627921,0.8271259138977217,0.0,0.0,0.0
285,280,1.0,1.6,18,1.0,0.9738887840121421,1.0375156601571949,0.6083134713494794,0.624454674581911,0.8111880903166673,0.8218104161747722,0.0,0.0,0.0
286,380,0.8,0.8,18,1.0,0.9763973431163187,0.9533256585087959,0.5241234697010804,0.49085485882200186,0.6936450002094285,0.8453664756910486,0.0,0.0,0.0
287,340,0.6,0.6,18,1.0,0.9779621891711356,0.921320828625491,0.4921186398177755,0.43012351328117915,0.7527105457602536,0.8549325292166918,0.0,0.0,0.0
288,260,1.4,1.6,18,1.0,0.9806605792559291,1.060556608840029,0.6313544200323136,0.6707638621626808,0.7665321853110508,0.8228219742478508,0.0,0.0,0.0
289,240,0.4,1.0,18,1.0,0.9834589927100481,1.0406499619599503,0.6114477731522349,0.6107334759279325,0.7993676085901634,0.8305970494219894,0.0,0.0,0.0
290,320,0.6,1.2,18,1.0,0.9860506108400896,1.0644730133778852,0.6352708245701698,0.6348765324296048,0.7508620509033535,0.8272329046975472,0.0,0.0,0.0
291,240,0.8,1.6,18,1.0,0.9861793613395444,1.0377885515223861,0.6085863627146706,0.6455753842185066,0.8091952940265862,0.8340327706608768,0.0,0.0,0.0
292,400,1.6,1.4,18,1.0,0.9862450983151381,1.0201279615203258,0.5909257727126103,0.6802881657894062,0.811519602767924,0.8385136551369855,0.0,0.0,0.0
293,360,1.4,1.4,18,1.0,0.987617114777791,1.0533105259502515,0.624108337142536,0.6460027496108458,0.7439843284066686,0.831590030492157,0.0,0.0,0.0
294,400,1.2,1.4,18,1.0,0.988294336197064,1.1190571883780103,0.689854999570295,0.6677921192105156,0.7957999192337728,0.8158305863044902,0.0,0.0,0.0
295,320,1.2,1.6,18,1.0,0.988661172117564,1.0819385881564532,0.6527363993487376,0.6489408307123767,0.7902142734701709,0.8254770722803796,0.0,0.0,0.0
296,300,1.0,1.6,18,1.0,0.9898908950475596,1.0569507800724338,0.6277485912647183,0.6463401468218466,0.8265474032356835,0.83295374723138,0.0,0.0,0.0
297,280,1.4,1.6,18,1.0,0.9899502585624406,1.0661230786711464,0.6369208898634309,0.6827101743330242,0.7816530811306255,0.8307200360965828,0.0,0.0,0.0
298,160,0.6,1.6,18,1.0,0.9943170414800111,1.0257348547260472,0.5965326659183317,0.6085984457378091,0.7702211816445109,0.8451838750004281,0.0,0.0,0.0
299,200,1.6,1.4,18,1.0,0.9960285938582851,1.138870956718904,0.7096687679111883,0.7025699506151388,0.8010548146721034,0.8186114018804881,0.0,0.0,0.0
300,340,1.2,1.6,18,1.0,0.9985696747216047,1.101666881386038,0.6724646925783224,0.6701816720645869,0.8103229395079731,0.8304535015770241,0.0,0.0,0.0
301,180,0.6,1.6,18,1.0,1.00073252320849,1.046896765109067,0.6176945763013517,0.6382414244306969,0.8049602858751252,0.8463088791331521,0.0,0.0,0.0
302,200,0.4,1.4,18,1.0,1.0070649303447772,1.112003785916571,0.6828015971088551,0.6929075748608142,0.7971754052930914,0.8363645310675635,0.0,0.0,0.0
303,320,0.8,1.4,18,1.0,1.0073421788425825,1.0503872261135112,0.6211850373057957,0.6050773493548978,0.7765319173337172,0.8520459195161335,0.0,0.0,0.0
304,320,1.0,1.6,18,1.0,1.00945508795898,1.0783257283086753,0.6491235395009598,0.6626942884977621,0.842042984782719,0.84717420308374,0.0,0.0,0.0
305,260,0.8,1.6,18,1.0,1.012597095655444,1.058356974077257,0.6291547852695413,0.6694434647526801,0.8480695009780117,0.8553083993380587,0.0,0.0,0.0
306,300,1.4,1.6,18,1.0,1.0133563557769274,1.0750148920560896,0.6458127032483738,0.6866628498299501,0.7902344980489321,0.8519031799648339,0.0,0.0,0.0
307,380,1.0,1.4,18,1.0,1.0139050873693785,1.1044510962372414,0.6752489074295259,0.6549324931207147,0.7814890612687473,0.8450928605119971,0.0,0.0,0.0
308,180,1.4,1.6,18,1.0,1.0153647561983035,1.1235035999603538,0.6943014111526383,0.7109112996039575,0.7742842916622049,0.841789403410144,0.0,0.0,0.0
309,360,1.2,1.6,18,1.0,1.0206168451441253,1.1219324588705466,0.6927302700628312,0.6896048382448607,0.8225754545957072,0.8474342776284175,0.0,0.0,0.0
310,200,0.6,1.6,18,1.0,1.020853714021412,1.0762506785496564,0.6470484897419411,0.6676116569605959,0.8398593172831863,0.8590915915859267,0.0,0.0,0.0
311,260,0.4,0.4,18,1.0,1.0230770328098637,0.9292977953665635,0.5000956065588481,0.4788707683105955,0.8306930397551315,0.8980531311701516,0.0,0.0,0.0
312,100,1.0,1.6,18,1.0,1.026409115867527,1.181788906720941,0.7525867179132253,0.7535393671342185,0.8184717377583243,0.8382624363892207,0.0,0.0,0.0
313,400,1.4,1.4,18,1.0,1.0264545963969747,1.0724406512190159,0.6432384624113007,0.6693225976483439,0.780994359235092,0.8656449807941494,0.0,0.0,0.0
314,240,0.4,1.2,18,1.0,1.0316568538725632,1.1099550537839273,0.6807528649762119,0.6760602513060519,0.8003996351829343,0.8614686376285102,0.0,0.0,0.0
315,340,0.6,0.8,18,1.0,1.032822856232683,0.9786029798222753,0.54940079101456,0.5145572354537268,0.7871102672993037,0.8954726584790431,0.0,0.0,0.0
316,320,1.4,1.6,18,1.0,1.033407107860774,1.0817314741782929,0.6525292853705774,0.6957656403273607,0.7979607575613732,0.8702747865181296,0.0,0.0,0.0
317,340,1.0,1.6,18,1.0,1.0346208434509823,1.103730061328221,0.6745278725205056,0.6935397407362411,0.8578927263439002,0.8659888753208559,0.0,0.0,0.0
318,280,0.6,1.4,18,1.0,1.03812537600299,1.0847850245890733,0.6555828357813578,0.6432060157166967,0.8056358657458246,0.8742296670576507,0.0,0.0,0.0
319,340,0.8,1.4,18,1.0,1.038330498718992,1.077213345187432,0.6480111563797163,0.6473860043929924,0.796860042042401,0.876327709624063,0.0,0.0,0.0
320,260,1.6,1.6,18,1.0,1.042149146239392,1.1149720635811713,0.685769874773456,0.759018119672427,0.8675941809852618,0.8707066775460279,0.0,0.0,0.0
321,380,1.2,1.6,18,1.0,1.043542375419211,1.1442101373621185,0.7150079485544034,0.7121798245831041,0.8338860608032366,0.8647903882806102,0.0,0.0,0.0
322,280,1.6,1.6,18,1.0,1.0463766798194079,1.1079211359085848,0.6787189471008692,0.7532182543749288,0.8728560777463868,0.8766969430441905,0.0,0.0,0.0
323,140,0.4,1.6,18,1.0,1.0467966343586939,1.0767769973428725,0.6475748085351569,0.6445024021388659,0.8228868989559487,0.8849029322249047,0.0,0.0,0.0
324,220,0.6,1.6,18,1.0,1.05156636617652,1.093074992902566,0.6638728040948503,0.682043336361766,0.8654484917991129,0.8855981651528075,0.0,0.0,0.0
325,300,1.6,1.6,18,1.0,1.05664011341439,1.104921974319722,0.6757197855120066,0.7533386558151174,0.8778179686818047,0.8877101670363882,0.0,0.0,0.0
326,280,0.8,1.6,18,1.0,1.0568802189645434,1.0770930590818562,0.6478908702741406,0.6845850187265728,0.8589991640551251,0.8949075013960083,0.0,0.0,0.0
327,340,1.4,1.6,18,1.0,1.0572289476145529,1.0929722321074689,0.6637700432997531,0.7102669583053018,0.8106295962072987,0.8912864367896146,0.0,0.0,0.0
328,240,1.6,1.6,18,1.0,1.0575466394938713,1.1331605762261518,0.7039583874184363,0.7630361801629462,0.8692845768009051,0.8815570426392622,0.0,0.0,0.0
329,380,0.8,1.0,18,1.0,1.060807866532514,1.0226880626022827,0.5934858737945673,0.5864253027677577,0.725035664434752,0.9124363980838721,0.0,0.0,0.0
330,360,0.8,1.4,18,1.0,1.064893663334919,1.1077553789774994,0.6785531901697839,0.6627808262026874,0.819615108045546,0.895255365792473,0.0,0.0,0.0
331,320,1.6,1.6,18,1.0,1.0671477143949553,1.104243891473497,0.6750417026657815,0.7572143956866015,0.8828001540644203,0.8983872887285099,0.0,0.0,0.0
332,360,1.0,1.6,18,1.0,1.067731661079703,1.1334435771977853,0.7042413883900698,0.7118705893593142,0.8655385144898944,0.8916713139821856,0.0,0.0,0.0
333,220,1.6,1.6,18,1.0,1.069196645992474,1.1612174543407565,0.732015265533041,0.7794389097456949,0.8684943258585213,0.8861928296092139,0.0,0.0,0.0
334,160,0.4,1.6,18,1.0,1.0700180663667649,1.112832750092205,0.6836305612844893,0.689057778072671,0.863982466684212,0.8991104260456426,0.0,0.0,0.0
335,400,1.2,1.6,18,1.0,1.0703433768853723,1.1709432997772493,0.7417411109695338,0.7318318855091367,0.8465368084418907,0.8849080991429888,0.0,0.0,0.0
336,400,1.0,1.0,18,1.0,1.0737199828614203,1.0443851036016047,0.6151829147938896,0.5949818925555828,0.7800970013376046,0.919924254162948,0.0,0.0,0.0
337,360,1.4,1.6,18,1.0,1.074307405773868,1.101482584801825,0.6722803959941097,0.7198068468187503,0.8195891942442926,0.9062373067753405,0.0,0.0,0.0
338,300,0.6,1.4,18,1.0,1.0783175335842392,1.1093903682733848,0.6801881794656693,0.6703408004669897,0.8259618704787274,0.9082704887178218,0.0,0.0,0.0
339,300,0.8,1.6,18,1.0,1.078473105244886,1.0949331727748626,0.6657309839671469,0.6958900330342189,0.8734600581477014,0.9120403592530991,0.0,0.0,0.0
340,340,1.6,1.6,18,1.0,1.0798661268620764,1.1068105137981135,0.6776083249903978,0.7621903598306026,0.8895291785375121,0.9104640456144769,0.0,0.0,0.0
341,120,1.2,1.0,18,1.0,1.0814194014331149,1.154610090395665,0.7254079015879499,0.7564277032827416,0.8503917219476846,0.9000674260361274,0.0,0.0,0.0
342,360,1.6,1.6,18,1.0,1.0820973988711646,1.1079630533422626,0.678760864534547,0.7690000213723054,0.89570324911422,0.9124071827375279,0.0,0.0,0.0
343,380,0.8,1.2,18,1.0,1.082858725461256,1.0806353518199967,0.651433163012281,0.6286654770991489,0.7730866956679203,0.9200004347081858,0.0,0.0,0.0
344,240,0.6,1.6,18,1.0,1.0890916101391659,1.1155819213302376,0.686379732522522,0.7134918679295872,0.8883279936761718,0.9174966770085354,0.0,0.0,0.0
345,380,0.8,1.4,18,1.0,1.089463676347651,1.1522372144245179,0.7230350256168023,0.6864504129225961,0.8749277975222567,0.9087049199434505,0.0,0.0,0.0
346,380,1.4,1.6,18,1.0,1.0902600061335201,1.1097415651134683,0.680539376305753,0.7286645264028891,0.8288967354821423,0.920125162057082,0.0,0.0,0.0
347,380,1.6,1.6,18,1.0,1.0944131966110078,1.1106099955739888,0.6814078067662731,0.7758630039509264,0.9074378084788612,0.9240612449194395,0.0,0.0,0.0
348,380,1.0,1.6,18,1.0,1.0960871169359383,1.1655858350952426,0.7363836462875271,0.7334516558384077,0.8778791734704362,0.9119912053640565,0.0,0.0,0.0
349,320,0.6,1.4,18,1.0,1.1011440494096594,1.1391000326887715,0.7098978438810559,0.6995210867738886,0.8481725792940178,0.9236695884393954,0.0,0.0,0.0
350,180,0.4,1.6,18,1.0,1.1031718217502902,1.1585275995311097,0.7293254107233944,0.723440961736993,0.9065775443960019,0.9208404690694416,0.0,0.0,0.0
351,160,1.4,1.6,18,1.0,1.105884826653437,1.237127367781194,0.8079251789734783,0.810753060502247,0.8679434948062752,0.9039035319100673,0.0,0.0,0.0
352,320,0.8,1.6,18,1.0,1.1080981651636805,1.117412462137356,0.6882102733296405,0.7170142104803963,0.8879419431426642,0.9360455968312703,0.0,0.0,0.0
353,400,1.6,1.6,18,1.0,1.1093409784462382,1.1156645484111651,0.6864623596034496,0.7843822521844542,0.9156932690307454,0.9377253885453759,0.0,0.0,0.0
354,400,1.4,1.6,18,1.0,1.112256160943987,1.118188211067209,0.6889860222594936,0.7401519146426276,0.8357287424700899,0.9400096553791136,0.0,0.0,0.0
355,340,0.6,1.4,18,1.0,1.1196714145778137,1.1926074460807536,0.7634052572730381,0.7323795443720196,0.9028603919417066,0.9288201002595541,0.0,0.0,0.0
356,260,0.6,1.6,18,1.0,1.1226465293736185,1.1362589891814454,0.7070568003737301,0.7325806384093815,0.9029106108801256,0.945882329280186,0.0,0.0,0.0
357,400,1.0,1.4,18,1.0,1.1253385958104396,1.1658207864447925,0.7366185976370768,0.7512862237341966,0.8377244013439393,0.9411839464011704,0.0,0.0,0.0
358,260,0.4,0.8,18,1.0,1.1265217812466086,1.0337528141737813,0.604550625366066,0.6348625532260146,0.8808527378924812,0.9753841249050921,0.0,0.0,0.0
359,200,1.6,1.6,18,1.0,1.1283917392654539,1.228628560160961,0.7994263713532456,0.817171876599927,0.9062729076897401,0.9285351464271424,0.0,0.0,0.0
360,340,0.8,1.6,18,1.0,1.1315444736261782,1.145045636463796,0.7158434476560804,0.7405648363908484,0.8993282185981526,0.9525836117121581,0.0,0.0,0.0
361,200,0.4,1.6,18,1.0,1.148615263657599,1.1930631377495635,0.7638609489418483,0.7620004726474301,0.9368843056277033,0.9576500264221369,0.0,0.0,0.0
362,280,0.6,1.6,18,1.0,1.148629275414347,1.1579806636145666,0.7287784748068512,0.7463218107108407,0.9210257412708401,0.9664346567126342,0.0,0.0,0.0
363,240,0.4,1.4,18,1.0,1.1494369436027063,1.1893434051530447,0.7601412163453294,0.7718451806019622,0.8675442221997204,0.9594016395163739,0.0,0.0,0.0
364,360,0.8,1.6,18,1.0,1.151423487876135,1.1768889736637016,0.7476867848559862,0.7657390944946616,0.9201935743201135,0.9645017916621385,0.0,0.0,0.0
365,120,1.2,1.2,18,1.0,1.1514693849735247,1.2221527211791607,0.7929505323714451,0.8237482354760257,0.8882728082435688,0.9532317518806634,0.0,0.0,0.0
366,260,0.4,1.2,18,1.0,1.1712765183114007,1.1666870005518435,0.7374848117441282,0.7306856125397816,0.9110316686603226,0.9869053153753686,0.0,0.0,0.0
367,180,1.6,1.4,18,1.0,1.1753808276781217,1.283222239627553,0.8540200508198379,0.8312963457241629,0.9370468642311894,0.9618758149731621,0.0,0.0,0.0
368,300,0.6,1.6,18,1.0,1.181266480124774,1.1837940072297928,0.7545918184220773,0.7730016829242637,0.9371231882452865,0.9926185255192547,0.0,0.0,0.0
369,320,0.6,1.6,18,1.0,1.1976115910081386,1.2152908840808307,0.7860886952731153,0.7931026620352963,0.9504817550905897,1.0010894171898599,0.0,0.0,0.0
370,120,1.2,1.4,18,1.0,1.2033561143584366,1.2705322354551385,0.8413300466474231,0.8606570959971533,0.9220309066006949,0.9930236026965809,0.0,0.0,0.0
371,340,0.6,1.6,18,1.0,1.21442110871736,1.2676281094563946,0.8384259206486788,0.8434277682125637,0.9664640127181204,1.0048146285551902,0.0,0.0,0.0
372,240,0.4,1.6,18,1.0,1.2526373210244603,1.2686998207612656,0.8394976319535501,0.8524729515366458,0.9883413860014785,1.0427629130360727,0.0,0.0,0.0
373,180,1.6,1.6,18,1.0,1.2621161852251104,1.3616231533192067,0.9324209645114908,0.9072423290250904,1.0156587698954844,1.0290109440972377,0.0,0.0,0.0
374,120,1.2,1.6,18,1.0,1.2673610844041086,1.3293093414756205,0.9001071526679052,0.8903134962259704,0.9809464882859619,1.0423342962371323,0.0,0.0,0.0
375,140,1.4,1.2,18,1.0,1.3017810083140113,1.3251302301115888,0.8959280413038732,0.9166617069953921,0.9978739462795341,1.0777989979880431,0.0,0.0,0.0
376,260,0.4,1.6,18,1.0,1.306009008363915,1.3303369970948487,0.9011348082871332,0.9000860101566479,1.0421088279999458,1.0807253062921318,0.0,0.0,0.0
377,140,1.4,1.4,18,1.0,1.3860151488092374,1.393144747313272,0.9639425585055564,0.9804962082139329,1.051428166304919,1.1450295091828482,0.0,0.0,0.0
378,140,1.4,1.6,18,1.0,1.399708801837649,1.4365686348556415,1.007366446047926,1.0089220322014985,1.0922371709605305,1.1478671903256674,0.0,0.0,0.0
379,100,1.2,1.0,18,1.0,1.4287291913137294,1.435184080121604,1.0059818913138887,1.0477373489315855,1.099173769107346,1.1772337184852573,0.0,0.0,0.0
380,160,1.6,1.4,18,1.0,1.440182466250454,1.4767678137069327,1.0475656248992173,1.05845712256865,1.1519591042613897,1.1782910600256498,0.0,0.0,0.0
381,120,1.4,1.2,18,1.0,1.4518408818148085,1.5052115414471896,1.076009352639474,1.115504723142564,1.1612580521367013,1.18283854365494,0.0,0.0,0.0
382,100,1.2,1.2,18,1.0,1.4739641226575928,1.4828419094347565,1.0536397206270411,1.08327572961446,1.1545838341713304,1.2105541925008325,0.0,0.0,0.0
383,120,1.4,1.4,18,1.0,1.4967190311493883,1.549199577228955,1.1199973884212397,1.1472152457602718,1.199535955177127,1.2167196840440784,0.0,0.0,0.0
384,100,1.2,1.4,18,1.0,1.4971959431705426,1.518910270329348,1.0897080815216325,1.120832855942361,1.171998337874606,1.2247689227901344,0.0,0.0,0.0
385,100,1.4,1.2,18,1.0,1.5222566582553931,1.5582728483128911,1.1290706595051756,1.1316132463741124,1.2196498571033931,1.2399889933790993,0.0,0.0,0.0
386,100,1.2,1.6,18,1.0,1.5287586043554071,1.563172856436924,1.1339706676292087,1.1366790946324485,1.2210180668248718,1.245265937448105,0.0,0.0,0.0
387,140,1.6,1.4,18,1.0,1.5519371360489131,1.5805716244416415,1.1513694356339257,1.1453561733888886,1.248047662019039,1.2640947771404316,0.0,0.0,0.0
388,100,1.4,1.4,18,1.0,1.563900262728505,1.5958801775749576,1.166677988767242,1.1585805042661232,1.2451807651825757,1.2722307655366945,0.0,0.0,0.0
389,120,1.6,1.4,18,1.0,1.5749540617144453,1.5870218103148497,1.1578196215071346,1.1509558945595395,1.262764915229302,1.2854991563376617,0.0,0.0,0.0
390,100,1.6,1.4,18,1.0,1.5759659115079296,1.590848317984228,1.1616461291765123,1.1583609699191368,1.2655132451230762,1.2855543792138016,0.0,0.0,0.0
391,100,1.6,1.6,18,1.0,1.6003158875525971,1.6156050240787911,1.1864028352710756,1.1901895176567898,1.2888988332587232,1.3037151787348282,0.0,0.0,0.0
392,100,1.4,1.6,18,1.0,1.60140286797945,1.6245711444978976,1.195368955690182,1.182776630806738,1.2720897388100272,1.3025606290569045,0.0,0.0,0.0
393,140,1.6,1.6,18,1.0,1.6077371464274204,1.6244601895980633,1.1952580007903475,1.168597158211291,1.292297055807103,1.3089226462298336,0.0,0.0,0.0
394,120,1.6,1.6,18,1.0,1.6260456693159517,1.6234335648606977,1.194231376052982,1.1944671917494585,1.2968094634383862,1.3274878253027063,0.0,0.0,0.0
395,360,0.6,0.6,18,1.0,1.6378701156688802,1.0637300661380145,0.6345278773302989,0.5738558391716744,1.0832031248404839,1.4792381463363056,0.0,0.0,0.0
396,400,0.8,0.8,18,1.0,1.6565324504938577,1.0885628929320907,0.6593607041243753,0.5894759312701675,0.9733121645026797,1.4916922744627639,0.0,0.0,0.0
397,400,0.8,1.6,18,1.0,1.886550978746883,1.389920410059207,0.9607182212514915,0.906553186071956,1.1682978636647272,1.64637142343401,0.0,0.0,0.0
398,360,0.6,0.8,18,1.0,2.0159520471021546,1.242054913270888,0.8128527244631726,0.6043932185584728,1.6686067431071516,1.8127388659863615,0.0,0.0,0.0
399,360,0.6,1.2,18,1.0,2.0169459830448426,1.362020635595788,0.9328184467880727,0.7086160638975199,1.6576949672868704,1.7837413713478245,0.0,0.0,0.0
400,360,0.6,1.0,18,1.0,2.02250583376972,1.3060829619957965,0.8768807731880811,0.6382346997865064,1.663228152322734,1.8032856404727,0.0,0.0,0.0
401,360,0.6,1.4,18,1.0,2.0815428517549295,1.4428680850052769,1.013665896197561,0.8272935551668728,1.650479798651218,1.8281263777055392,0.0,0.0,0.0
402,360,0.6,1.6,18,1.0,2.1299019440005305,1.5333735516648368,1.1041713628571217,0.9368137066059113,1.717667036145983,1.85385910328625,0.0,0.0,0.0
403,380,0.6,0.6,18,1.0,2.5101900763398133,1.3564452678462313,0.9272430790385157,0.6280655108122648,2.027919252864512,2.2783793065801845,0.0,0.0,0.0
404,380,0.6,1.2,18,1.0,2.723806967357381,1.5706945928518783,1.1414924040441625,0.7500277810199706,2.2565635515581395,2.4384338663463403,0.0,0.0,0.0
405,380,0.6,1.4,18,1.0,2.7481382567313344,1.6410669145958314,1.211864725788116,0.8524323433393299,2.2579885169049296,2.4451720752843054,0.0,0.0,0.0
406,280,0.4,1.2,18,1.0,2.7517516003692304,1.458032147359897,1.0288299585521816,0.7927992867349418,2.3554535845438975,2.494544110731185,0.0,0.0,0.0
407,380,0.6,1.0,18,1.0,2.760942551404779,1.5239410398658604,1.0947388510581448,0.695651536814218,2.2963463367604557,2.487257838640243,0.0,0.0,0.0
408,380,0.6,1.6,18,1.0,2.764305623462365,1.7089145890091182,1.2797124002014026,0.9517346209038631,2.2707814149773267,2.4443775234120144,0.0,0.0,0.0
409,380,0.6,0.8,18,1.0,2.764859019149573,1.4687678614675177,1.0395656726598022,0.6552103761829045,2.3022535039169116,2.5049676009846227,0.0,0.0,0.0
410,280,0.4,1.0,18,1.0,2.767247787564012,1.4047348779316262,0.9755326891239106,0.7274952899658897,2.388792119720834,2.5233646152830342,0.0,0.0,0.0
411,400,0.6,0.6,18,1.0,2.7741972541632993,1.4751685824398104,1.0459663936320949,0.6625362590093407,2.3258858821203336,2.5127056557552754,0.0,0.0,0.0
412,280,0.4,1.4,18,1.0,2.7774331660952187,1.5329547801881906,1.103752591380475,0.8936730066015007,2.355888959167793,2.5014950182501,0.0,0.0,0.0
413,280,0.4,0.6,18,1.0,2.7799169298381408,1.292134310099054,0.8629321212913386,0.6642889809404615,2.361075863276473,2.564183899515306,0.0,0.0,0.0
414,280,0.4,0.8,18,1.0,2.7911281164238795,1.3461118106590968,0.9169096218513813,0.6873525254172399,2.406573268954335,2.561900710961034,0.0,0.0,0.0
415,280,0.4,1.6,18,1.0,2.836702582890054,1.6084797418762322,1.179277553068517,0.9835254045683011,2.3873761886972056,2.541883194622925,0.0,0.0,0.0
416,400,0.6,1.2,18,1.0,2.9248879433527417,1.6796254315194556,1.2504232427117403,0.7832635877068662,2.4953335590584125,2.6122821326748067,0.0,0.0,0.0
417,400,0.6,1.4,18,1.0,2.9397954373563446,1.755631734908483,1.3264295461007674,0.9054253486967627,2.485170080026591,2.608188050831153,0.0,0.0,0.0
418,400,0.6,1.0,18,1.0,2.9489851909573637,1.634625476776562,1.2054232879688467,0.7272204007247944,2.529130256457283,2.647629368965152,0.0,0.0,0.0
419,400,0.6,0.8,18,1.0,2.9516156883935594,1.5869019912232798,1.157699802415564,0.6850750645286148,2.5315283806885116,2.6621907377896683,0.0,0.0,0.0
420,320,0.4,0.4,18,1.0,3.1277730173805605,1.5633842852976492,1.1341820964899338,0.6961519084688351,2.7513784479814376,2.844227493258077,0.0,0.0,0.0
421,300,0.4,1.2,18,1.0,3.2700976485101747,1.7220534888956154,1.2928513000878998,0.8126022959614838,2.7594805925163306,2.9468848234881997,0.0,0.0,0.0
422,300,0.4,0.6,18,1.0,3.2728891497395654,1.578210817202796,1.1490086283950807,0.6894906815019463,2.8072174737666433,2.9856369926407953,0.0,0.0,0.0
423,300,0.4,1.4,18,1.0,3.274019628593625,1.7982774281400755,1.36907523933236,0.9053210944735443,2.7932935156769934,2.931750818760535,0.0,0.0,0.0
424,300,0.4,1.0,18,1.0,3.3037069100988385,1.6758442978375043,1.2466421090297886,0.7513446506169484,2.7817460638712173,2.9920463828413912,0.0,0.0,0.0
425,300,0.4,1.6,18,1.0,3.3144398323725492,1.8719673835659583,1.4427651947582427,1.0253605375425912,2.838879575882749,2.9537485336829885,0.0,0.0,0.0
426,300,0.4,0.8,18,1.0,3.3257762699063282,1.629426599448002,1.2002244106402864,0.7154039957087269,2.8098924032524972,3.0257201672462566,0.0,0.0,0.0
427,320,0.4,1.2,18,1.0,3.7034837868735395,1.8473512232787845,1.4181490344710692,0.8328474523859359,3.082439726384626,3.348946528255772,0.0,0.0,0.0
428,320,0.4,1.4,18,1.0,3.717123327812699,1.9177235009121303,1.488521312104415,0.9120570559920822,3.1005471587924625,3.3449929997865953,0.0,0.0,0.0
429,320,0.4,0.6,18,1.0,3.7221775783314826,1.7159852645535931,1.2867830757458774,0.7101482059903403,3.1474312328625698,3.4004818093950133,0.0,0.0,0.0
430,320,0.4,1.0,18,1.0,3.743312670967264,1.807158682000718,1.3779564931930028,0.7672287139179197,3.1222389449399626,3.3988235476690134,0.0,0.0,0.0
431,320,0.4,0.8,18,1.0,3.7592869087263985,1.7666276590184653,1.3374254702107498,0.7352185442312924,3.1485020084707553,3.424930541173711,0.0,0.0,0.0
