sample,decay,suu_mass,chi_mass,th_code,pt_cut,ak_radius,ca_radius,filename,status,error,n_events,n_valid_events,reconstruction_efficiency,reconstruction_efficiency_err,f_low_event,f_low_event_err,f_low_chi,f_peak_chi,f_peak_event_both,f_peak_event_both_all,off_peak_event_fraction,off_peak_event_fraction_err,median_mass,q16_mass,q84_mass,median_mass_response,q16_mass_response,q84_mass_response,robust_resolution,median_mass_asymmetry,balanced_score
WbWb_4000_1000,WbWb,4000,1000,85,200,1.2,1.4,/eos/uscms/store/user/aji/rootfiles_existingOptimization/WbWb_4000_1000_pt200_ak12_ca14_th85.root,ok,,1000,1000,1.0,0.0,0.051,0.00695693898205238,0.0265,0.479,0.308,0.308,0.692,0.014599178059055244,1243.0103208362268,959.8961515739717,1759.319567009799,1.2430103208362269,0.9598961515739717,1.759319567009799,0.3215674890366238,0.08721917731602666,1.0378685211202465
WbWb_4000_1000,WbWb,4000,1000,85,240,0.8,1.4,/eos/uscms/store/user/aji/rootfiles_existingOptimization/WbWb_4000_1000_pt240_ak8_ca14_th85.root,ok,,1000,1000,1.0,0.0,0.295,0.01442133835675455,0.1635,0.6375,0.448,0.448,0.552,0.015725647840391186,1019.1727609393577,291.50177973878283,1295.1777409242416,1.019172760939358,0.29150177973878283,1.2951777409242415,0.49239736365225456,0.11561097481405032,1.0463146397461904
WbWb_4000_1000,WbWb,4000,1000,85,180,1.2,1.0,/eos/uscms/store/user/aji/rootfiles_existingOptimization/WbWb_4000_1000_pt180_ak12_ca10_th85.root,ok,,1000,1000,1.0,0.0,0.018,0.004204283529925164,0.0095,0.4255,0.335,0.335,0.665,0.014925649064613572,1313.2502290155767,1041.1269491185806,1966.8062457527876,1.3132502290155768,1.0411269491185804,1.9668062457527875,0.352438277253568,0.028319219715878124,1.0487633001551258
WbWb_4000_1000,WbWb,4000,1000,85,200,0.6,1.6,/eos/uscms/store/user/aji/rootfiles_existingOptimization/WbWb_4000_1000_pt200_ak6_ca16_th85.root,ok,,1000,1000,1.0,0.0,0.312,0.014651143300097777,0.167,0.6465,0.462,0.462,0.538,0.015765658882520576,958.5738650288606,240.45488974168063,1217.2163651886929,0.9585738650288607,0.24045488974168064,1.217216365188693,0.5094868069544145,0.14057772555003523,1.0516294204515284
WbWb_4000_1000,WbWb,4000,1000,85,220,1.2,1.2,/eos/uscms/store/user/aji/rootfiles_existingOptimization/WbWb_4000_1000_pt220_ak12_ca12_th85.root,ok,,1000,1000,1.0,0.0,0.054,0.007147307185227175,0.0285,0.4625,0.305,0.305,0.6950000000000001,0.014559361249725207,1241.0637430815386,933.6649620988916,1760.469381630582,1.2410637430815386,0.9336649620988916,1.7604693816305819,0.33310312388900754,0.07630586900091985,1.0522094981971615
WbWb_4000_1000,WbWb,4000,1000,85,300,0.6,0.4,/eos/uscms/store/user/aji/rootfiles_existingOptimization/WbWb_4000_1000_pt300_ak6_ca4_th85.root,ok,,1000,999,0.999,0.0009994998749374613,0.1971971971971972,0.01258844436562013,0.14864864864864866,0.581081081081081,0.3983983983983984,0.398,0.6016016016016016,0.015489255359234446,938.4151397647947,325.24816858181197,1158.5363488178905,0.9384151397647948,0.32524816858181194,1.1585363488178904,0.4439869653237556,0.06963512029519581,1.0527470529488778
WbWb_4000_1000,WbWb,4000,1000,85,260,1.0,1.4,/eos/uscms/store/user/aji/rootfiles_existingOptimization/WbWb_4000_1000_pt260_ak10_ca14_th85.root,ok,,1000,1000,1.0,0.0,0.216,0.013013224043256921,0.1205,0.6005,0.413,0.413,0.587,0.015570195888298902,1095.356802755006,387.4996162255613,1388.2794595714195,1.0953568027550058,0.3874996162255613,1.3882794595714194,0.45682824118530563,0.10347889262055157,1.0533639214608062
WbWb_4000_1000,WbWb,4000,1000,85,180,1.2,1.6,/eos/uscms/store/user/aji/rootfiles_existingOptimization/WbWb_4000_1000_pt180_ak12_ca16_th85.root,ok,,1000,1000,1.0,0.0,0.05,0.006892024376045111,0.0255,0.484,0.312,0.312,0.688,0.014651143300097778,1243.690978334991,980.1878447652028,1838.5881507091133,1.243690978334991,0.9801878447652029,1.838588150709113,0.3451019268038375,0.0987218661466333,1.0574710246373364
WbWb_4000_1000,WbWb,4000,1000,85,300,1.0,0.8,/eos/uscms/store/user/aji/rootfiles_existingOptimization/WbWb_4000_1000_pt300_ak10_ca8_th85.root,ok,,1000,1000,1.0,0.0,0.117,0.010164201887015036,0.081,0.5655,0.413,0.413,0.587,0.015570195888298902,1101.9070203345423,469.19667822568096,1486.0941625361963,1.1019070203345422,0.46919667822568095,1.4860941625361963,0.461426175505163,0.04502376899733884,1.058616877538617
WbWb_4000_1000,WbWb,4000,1000,85,240,1.2,1.4,/eos/uscms/store/user/aji/rootfiles_existingOptimization/WbWb_4000_1000_pt240_ak12_ca14_th85.root,ok,,1000,1000,1.0,0.0,0.072,0.008174105455644672,0.038,0.4845,0.304,0.304,0.696,0.014545927265045704,1203.1420255694072,810.1260811147862,1634.4050274392073,1.2031420255694072,0.8101260811147861,1.6344050274392072,0.3425526366824055,0.10068638488872544,1.058866839239346
WbWb_4000_1000,WbWb,4000,1000,85,180,1.2,1.4,/eos/uscms/store/user/aji/rootfiles_existingOptimization/WbWb_4000_1000_pt180_ak12_ca14_th85.root,ok,,1000,1000,1.0,0.0,0.043,0.006414904519944158,0.022,0.4685,0.315,0.315,0.685,0.014689281806814109,1258.5501684594037,997.0239060820821,1874.6009699179435,1.2585501684594038,0.9970239060820822,1.8746009699179436,0.3486460396370638,0.08218229788999959,1.0595010564830043
WbWb_4000_1000,WbWb,4000,1000,85,280,0.8,0.6,/eos/uscms/store/user/aji/rootfiles_existingOptimization/WbWb_4000_1000_pt280_ak8_ca6_th85.root,ok,,1000,1000,1.0,0.0,0.154,0.011414201680362931,0.1075,0.5855,0.428,0.428,0.5720000000000001,0.015646597074124455,1026.6646267705382,434.71766950006753,1430.7182687541278,1.0266646267705382,0.43471766950006757,1.430718268754128,0.48506619069318957,0.0411278212812223,1.0597326533702436
WbWb_4000_1000,WbWb,4000,1000,85,260,1.0,1.6,/eos/uscms/store/user/aji/rootfiles_existingOptimization/WbWb_4000_1000_pt260_ak10_ca16_th85.root,ok,,1000,1000,1.0,0.0,0.235,0.013408019988051927,0.13,0.602,0.407,0.407,0.593,0.015535475531827148,1090.3157192031945,359.51877462210274,1361.5207261999626,1.0903157192031945,0.35951877462210274,1.3615207261999627,0.4595008280308595,0.12436598076372646,1.061532399951179
WbWb_4000_1000,WbWb,4000,1000,85,120,1.0,1.4,/eos/uscms/store/user/aji/rootfiles_existingOptimization/WbWb_4000_1000_pt120_ak10_ca14_th85.root,ok,,1000,1000,1.0,0.0,0.049,0.006826346021115542,0.0245,0.51,0.386,0.386,0.614,0.015394934231752989,1217.5682072552386,999.6759964465317,2039.3826253295401,1.2175682072552385,0.9996759964465317,2.0393826253295404,0.4269603225049778,0.07391662514063901,1.0627171432305016
WbWb_4000_1000,WbWb,4000,1000,85,200,1.2,1.2,/eos/uscms/store/user/aji/rootfiles_existingOptimization/WbWb_4000_1000_pt200_ak12_ca12_th85.root,ok,,1000,1000,1.0,0.0,0.043,0.006414904519944158,0.0225,0.451,0.301,0.301,0.6990000000000001,0.014505137021069465,1263.4040454571193,986.3771872283152,1841.1611288300473,1.2634040454571194,0.9863771872283151,1.8411611288300471,0.33828605531038086,0.07135169234800728,1.063626459856093
WbWb_4000_1000,WbWb,4000,1000,85,260,0.8,1.4,/eos/uscms/store/user/aji/rootfiles_existingOptimization/WbWb_4000_1000_pt260_ak8_ca14_th85.root,ok,,1000,1000,1.0,0.0,0.341,0.01499063040702425,0.1945,0.626,0.427,0.427,0.573,0.015641962792437528,1009.785853767337,229.83372774930461,1220.3179189393788,1.0097858537673372,0.2298337277493046,1.2203179189393787,0.49044269509953425,0.12330003839226532,1.0644212804762678
WbWb_4000_1000,WbWb,4000,1000,85,240,0.8,1.6,/eos/uscms/store/user/aji/rootfiles_existingOptimization/WbWb_4000_1000_pt240_ak8_ca16_th85.root,ok,,1000,1000,1.0,0.0,0.317,0.014714312760030624,0.1745,0.634,0.437,0.437,0.563,0.01568537535413163,1013.2319973068533,259.4843825521869,1274.1611213864521,1.0132319973068533,0.2594843825521869,1.2741611213864523,0.5007129371808491,0.13675178190136772,1.0650361369115342
WbWb_4000_1000,WbWb,4000,1000,85,260,1.2,1.0,/eos/uscms/store/user/aji/rootfiles_existingOptimization/WbWb_4000_1000_pt260_ak12_ca10_th85.root,ok,,1000,1000,1.0,0.0,0.043,0.006414904519944158,0.026,0.4535,0.32,0.32,0.6799999999999999,0.01475127113166862,1235.0008974492985,854.6760493246206,1749.3585667107473,1.2350008974492983,0.8546760493246207,1.7493585667107472,0.36221937944901644,0.05012535252734876,1.0657194691939462
WbWb_4000_1000,WbWb,4000,1000,85,120,1.0,1.6,/eos/uscms/store/user/aji/rootfiles_existingOptimization/WbWb_4000_1000_pt120_ak10_ca16_th85.root,ok,,1000,1000,1.0,0.0,0.072,0.008174105455644672,0.036,0.5205,0.377,0.377,0.623,0.01532550162311172,1200.3882207971,978.1274280603473,1995.723350186296,1.2003882207971,0.9781274280603472,1.9957233501862959,0.4238611744499746,0.09317218736427216,1.0668999965296846
