pt_cut,ak_radius,ca_radius,filename,status,error,n_events,n_valid_events,reconstruction_efficiency,reconstruction_efficiency_err,f_low_event,f_low_event_err,f_low_event_all,f_low_chi,f_peak_chi,f_peak_event_both,median_mass,q16_mass,q84_mass,robust_resolution,median_mass_asymmetry,balanced_score
360,1.4,1.4,/eos/uscms/store/user/aji/rootfiles_particleTransformer/WbWb_4000_1000_jetPtCut360_ak14_ca14.root,ok,,1000,1000,1.0,0.0,0.033,0.005648982209212559,0.033,0.02,0.186,0.055,1127.5567382397678,506.6111960245106,1619.4503083553075,0.49347366504503065,0.16448817946715513,0.5392293388690075
180,1.4,1.4,/eos/uscms/store/user/aji/rootfiles_particleTransformer/WbWb_4000_1000_jetPtCut180_ak14_ca14.root,ok,,1000,1000,1.0,0.0,0.01,0.003146426544510455,0.01,0.005,0.1505,0.049,1389.6206887100248,1035.6529988948487,2403.6390028395144,0.49221561504476363,0.09014945214991812,0.5411776839157662
180,1.4,1.6,/eos/uscms/store/user/aji/rootfiles_particleTransformer/WbWb_4000_1000_jetPtCut180_ak14_ca16.root,ok,,1000,1000,1.0,0.0,0.011,0.003298332912245215,0.011,0.0055,0.154,0.048,1366.261591087531,1018.4293706068541,2372.960831441253,0.4957072165646568,0.11182010727641235,0.5433333756734099
200,0.8,0.8,/eos/uscms/store/user/aji/rootfiles_particleTransformer/WbWb_4000_1000_jetPtCut200_ak8_ca8.root,ok,,1000,1000,1.0,0.0,0.177,0.012069424178476784,0.177,0.095,0.435,0.28,1064.9295588067184,864.7749152306415,1631.9904662878905,0.36021891998046063,0.05796573326113991,0.5437118758611325
240,1.0,1.2,/eos/uscms/store/user/aji/rootfiles_particleTransformer/WbWb_4000_1000_jetPtCut240_ak10_ca12.root,ok,,1000,1000,1.0,0.0,0.172,0.011933817494833746,0.172,0.093,0.2835,0.136,1124.2419735499752,730.2556127379518,1543.8587230497283,0.36184519411897315,0.08280101681360857,0.5462693914739707
240,1.0,1.4,/eos/uscms/store/user/aji/rootfiles_particleTransformer/WbWb_4000_1000_jetPtCut240_ak10_ca14.root,ok,,1000,1000,1.0,0.0,0.182,0.012201475320632338,0.182,0.098,0.3095,0.14,1107.5732898934968,642.19865114426,1425.7986702133,0.35374635079200506,0.09547794909343135,0.5465036797813547
160,0.6,1.6,/eos/uscms/store/user/aji/rootfiles_particleTransformer/WbWb_4000_1000_jetPtCut160_ak6_ca16.root,ok,,1000,1000,1.0,0.0,0.228,0.013267102170406317,0.228,0.119,0.5475,0.36,973.8207404635194,676.8260333593674,1295.803759439745,0.3178088637677589,0.11845199303031886,0.548426789721407
140,0.4,1.0,/eos/uscms/store/user/aji/rootfiles_particleTransformer/WbWb_4000_1000_jetPtCut140_ak4_ca10.root,ok,,1000,1000,1.0,0.0,0.175,0.012015614840697915,0.175,0.0945,0.494,0.336,946.0639464180431,739.3951969432227,1443.2042409328687,0.37196695141717706,0.06887132021240451,0.5523605567753728
200,0.8,1.0,/eos/uscms/store/user/aji/rootfiles_particleTransformer/WbWb_4000_1000_jetPtCut200_ak8_ca10.root,ok,,1000,1000,1.0,0.0,0.187,0.012330085157856777,0.187,0.1,0.429,0.269,1063.1134240324814,843.1861502364458,1611.4125373047357,0.3613097011579163,0.06506091290236743,0.5546210435611644
280,1.2,1.4,/eos/uscms/store/user/aji/rootfiles_particleTransformer/WbWb_4000_1000_jetPtCut280_ak12_ca14.root,ok,,1000,1000,1.0,0.0,0.094,0.009228434320078352,0.094,0.0525,0.1955,0.061,1166.9891037987918,525.1994972018155,1564.4014577044497,0.4452492131759484,0.1213990835862662,0.5559481235558276
320,1.2,1.0,/eos/uscms/store/user/aji/rootfiles_particleTransformer/WbWb_4000_1000_jetPtCut320_ak12_ca10.root,ok,,1000,1000,1.0,0.0,0.067,0.007906389820898032,0.067,0.045,0.1695,0.063,1170.9294651290834,515.7684826715704,1621.3403087817499,0.4720915559112269,0.07736072698273455,0.5561845024241353
280,1.2,1.2,/eos/uscms/store/user/aji/rootfiles_particleTransformer/WbWb_4000_1000_jetPtCut280_ak12_ca12.root,ok,,1000,1000,1.0,0.0,0.084,0.008771772910877254,0.084,0.048,0.189,0.061,1186.838001296611,543.6431683667361,1621.7999332720435,0.45421395494896094,0.10076558169622882,0.556897755078622
240,0.6,0.4,/eos/uscms/store/user/aji/rootfiles_particleTransformer/WbWb_4000_1000_jetPtCut240_ak6_ca4.root,ok,,1000,1000,1.0,0.0,0.13,0.010634848376916336,0.13,0.09,0.5265,0.374,971.1920818688571,480.9048632294654,1307.274147930094,0.4254407033006554,0.031780867085889467,0.5583214951137697
280,1.2,1.6,/eos/uscms/store/user/aji/rootfiles_particleTransformer/WbWb_4000_1000_jetPtCut280_ak12_ca16.root,ok,,1000,1000,1.0,0.0,0.099,0.009444522221901964,0.099,0.055,0.1995,0.06,1157.6180163316653,490.96957844022734,1521.4908912421124,0.4451042132479362,0.1414111189856244,0.5598660148811028
180,0.6,0.6,/eos/uscms/store/user/aji/rootfiles_particleTransformer/WbWb_4000_1000_jetPtCut180_ak6_ca6.root,ok,,1000,1000,1.0,0.0,0.195,0.012528966437819204,0.195,0.1045,0.514,0.366,994.9647454241058,804.0719393732666,1531.4806316203978,0.36554495804626314,0.06025222587365563,0.5610484835038525
240,1.0,1.0,/eos/uscms/store/user/aji/rootfiles_particleTransformer/WbWb_4000_1000_jetPtCut240_ak10_ca10.root,ok,,1000,1000,1.0,0.0,0.16,0.01159310139695155,0.16,0.087,0.2655,0.128,1144.6822144473572,790.4284393648643,1677.9870200058751,0.3876877658440411,0.06794700270868055,0.5621559872887768
340,1.2,1.0,/eos/uscms/store/user/aji/rootfiles_particleTransformer/WbWb_4000_1000_jetPtCut340_ak12_ca10.root,ok,,1000,1000,1.0,0.0,0.074,0.00827792244467173,0.074,0.052,0.1715,0.063,1156.893443949844,483.2042190283481,1599.5065635596236,0.4824568547644358,0.08178576209540955,0.5721461991594201
180,0.6,0.8,/eos/uscms/store/user/aji/rootfiles_particleTransformer/WbWb_4000_1000_jetPtCut180_ak6_ca8.root,ok,,1000,1000,1.0,0.0,0.203,0.012719709116170857,0.203,0.1085,0.5135,0.361,993.1587787359351,793.0399235884486,1527.2378775522068,0.36962768173797195,0.06314327830810683,0.5733118038643784
140,1.2,1.0,/eos/uscms/store/user/aji/rootfiles_particleTransformer/WbWb_4000_1000_jetPtCut140_ak12_ca10.root,ok,,1000,1000,1.0,0.0,0.012,0.003443254274665175,0.012,0.006,0.132,0.078,1476.2736199711944,1090.1296696721338,2613.831717177816,0.5160635626393612,0.023791882526018306,0.5756909246364806
180,0.6,1.4,/eos/uscms/store/user/aji/rootfiles_particleTransformer/WbWb_4000_1000_jetPtCut180_ak6_ca14.root,ok,,1000,1000,1.0,0.0,0.244,0.013581752464244074,0.244,0.129,0.5545,0.367,969.9481189416437,650.0185074617727,1287.6789279064417,0.3287085195548657,0.10169073388715819,0.5757137076607013
180,0.6,1.2,/eos/uscms/store/user/aji/rootfiles_particleTransformer/WbWb_4000_1000_jetPtCut180_ak6_ca12.root,ok,,1000,1000,1.0,0.0,0.23,0.013307892395116516,0.23,0.122,0.5375,0.358,978.3830362819822,683.4291421391536,1367.1886509240085,0.34943344448369346,0.08541990465148624,0.5815951408554952
140,0.4,1.6,/eos/uscms/store/user/aji/rootfiles_particleTransformer/WbWb_4000_1000_jetPtCut140_ak4_ca16.root,ok,,1000,1000,1.0,0.0,0.236,0.013427732496590778,0.236,0.125,0.525,0.324,921.4607546018212,604.1600119002004,1230.4589433310396,0.33984026357230673,0.12464464465225084,0.5836941881121246
300,1.0,0.8,/eos/uscms/store/user/aji/rootfiles_particleTransformer/WbWb_4000_1000_jetPtCut300_ak10_ca8.root,ok,,1000,1000,1.0,0.0,0.117,0.010164201887015036,0.117,0.081,0.269,0.142,1101.9070203345423,469.19667822568096,1486.0941625361963,0.461426175505163,0.04502376899733884,0.5886168775386172
360,1.2,1.0,/eos/uscms/store/user/aji/rootfiles_particleTransformer/WbWb_4000_1000_jetPtCut360_ak12_ca10.root,ok,,1000,1000,1.0,0.0,0.084,0.008771772910877254,0.084,0.0585,0.1745,0.062,1126.9113913397632,448.4612268219486,1560.4113109396883,0.4933618085073058,0.09890311828797042,0.5900529476412821
300,1.2,1.6,/eos/uscms/store/user/aji/rootfiles_particleTransformer/WbWb_4000_1000_jetPtCut300_ak12_ca16.root,ok,,1000,1000,1.0,0.0,0.114,0.010050074626588601,0.114,0.065,0.1925,0.056,1140.0697649033182,433.2471369643162,1490.5200146028217,0.4636877979691733,0.16628720127880897,0.5916947744595051
160,0.4,0.4,/eos/uscms/store/user/aji/rootfiles_particleTransformer/WbWb_4000_1000_jetPtCut160_ak4_ca4.root,ok,,1000,1000,1.0,0.0,0.201,0.012672766075328622,0.201,0.109,0.488,0.332,941.971270553795,724.2032052332078,1449.384125161226,0.38492730224228416,0.06266606961301907,0.5917301751869046
260,0.8,0.6,/eos/uscms/store/user/aji/rootfiles_particleTransformer/WbWb_4000_1000_jetPtCut260_ak8_ca6.root,ok,,1000,1000,1.0,0.0,0.129,0.010599952830083727,0.129,0.0885,0.4495,0.3,1035.473545013284,516.3433416892335,1469.6601334824247,0.4603288980120498,0.0330977338267997,0.5928762525133782
300,1.2,1.4,/eos/uscms/store/user/aji/rootfiles_particleTransformer/WbWb_4000_1000_jetPtCut300_ak12_ca14.root,ok,,1000,1000,1.0,0.0,0.109,0.00985489725973843,0.109,0.0625,0.19,0.058,1145.0281097252073,445.5327159162609,1526.5896342821825,0.472065667726429,0.14122398836315297,0.5955684786989497
180,0.6,1.0,/eos/uscms/store/user/aji/rootfiles_particleTransformer/WbWb_4000_1000_jetPtCut180_ak6_ca10.root,ok,,1000,1000,1.0,0.0,0.215,0.012991343271578963,0.215,0.1145,0.512,0.355,988.8672056125865,741.1281540631302,1495.0197158912563,0.3811894850740363,0.07056127009581278,0.5973027645127776
300,1.2,1.2,/eos/uscms/store/user/aji/rootfiles_particleTransformer/WbWb_4000_1000_jetPtCut300_ak12_ca12.root,ok,,1000,1000,1.0,0.0,0.098,0.009401914698613257,0.098,0.0575,0.1825,0.058,1159.7586675257185,458.56262431280305,1590.6953855874633,0.48808980392877915,0.11722931000202147,0.602065670681351
140,1.2,1.6,/eos/uscms/store/user/aji/rootfiles_particleTransformer/WbWb_4000_1000_jetPtCut140_ak12_ca16.root,ok,,1000,1000,1.0,0.0,0.031,0.0054807846153630225,0.031,0.0155,0.18,0.063,1326.023680669573,1033.3779121367406,2462.0695583411884,0.5387127194753539,0.09521482308608967,0.6023150875423112
160,0.4,0.6,/eos/uscms/store/user/aji/rootfiles_particleTransformer/WbWb_4000_1000_jetPtCut160_ak4_ca6.root,ok,,1000,1000,1.0,0.0,0.213,0.012947239087929134,0.213,0.115,0.489,0.328,940.6850424533421,715.9979335869731,1439.1972701948093,0.3844003592965107,0.06838607618798781,0.6033318550511765
200,0.8,1.6,/eos/uscms/store/user/aji/rootfiles_particleTransformer/WbWb_4000_1000_jetPtCut200_ak8_ca16.root,ok,,1000,1000,1.0,0.0,0.248,0.01365635383255721,0.248,0.1305,0.4795,0.282,1027.4624571060192,647.3503428079413,1375.2509081942499,0.35422246348374353,0.12008671170892521,0.6049687091943454
260,0.6,0.4,/eos/uscms/store/user/aji/rootfiles_particleTransformer/WbWb_4000_1000_jetPtCut260_ak6_ca4.root,ok,,1000,1000,1.0,0.0,0.156,0.011474493452871897,0.156,0.112,0.5155,0.348,963.5117371461262,408.06907849403797,1274.393719707254,0.4495662106718214,0.04083834006726188,0.6092150369572088
220,0.8,0.8,/eos/uscms/store/user/aji/rootfiles_particleTransformer/WbWb_4000_1000_jetPtCut220_ak8_ca8.root,ok,,1000,1000,1.0,0.0,0.22,0.013099618315050252,0.22,0.1185,0.435,0.268,1051.3193525277486,787.2706776426438,1602.2186994376766,0.3875834777680091,0.06714382612434762,0.6127154130207839
380,1.2,1.0,/eos/uscms/store/user/aji/rootfiles_particleTransformer/WbWb_4000_1000_jetPtCut380_ak12_ca10.root,ok,,1000,999,0.999,0.0009994998749374613,0.09009009009009009,0.009058472370070401,0.09,0.06456456456456457,0.17017017017017017,0.057057057057057055,1098.8169085278016,413.21581884337945,1544.3618772311395,0.514710890235241,0.11283050204100498,0.6156826711781113
320,1.2,1.6,/eos/uscms/store/user/aji/rootfiles_particleTransformer/WbWb_4000_1000_jetPtCut320_ak12_ca16.root,ok,,1000,1000,1.0,0.0,0.129,0.010599952830083727,0.129,0.076,0.1885,0.054,1124.7156326324437,397.661477176029,1467.3360960242146,0.4755311421895007,0.19073590417083489,0.617002705452745
140,1.2,1.2,/eos/uscms/store/user/aji/rootfiles_particleTransformer/WbWb_4000_1000_jetPtCut140_ak12_ca12.root,ok,,1000,1000,1.0,0.0,0.02,0.004427188724235731,0.02,0.01,0.159,0.067,1416.3576368243778,1057.3233050057843,2634.1916926654417,0.5566632136764418,0.06257569714698827,0.6182989773588796
320,1.2,1.4,/eos/uscms/store/user/aji/rootfiles_particleTransformer/WbWb_4000_1000_jetPtCut320_ak12_ca14.root,ok,,1000,1000,1.0,0.0,0.123,0.010386096475577337,0.123,0.073,0.186,0.055,1129.5871247200635,404.34872658725124,1494.5048128924384,0.48254626068589085,0.1684343898949955,0.6185049731578972
320,1.2,1.2,/eos/uscms/store/user/aji/rootfiles_particleTransformer/WbWb_4000_1000_jetPtCut320_ak12_ca12.root,ok,,1000,1000,1.0,0.0,0.11,0.009894442884771228,0.11,0.067,0.178,0.055,1138.9631110206562,412.3988983346551,1548.7675422462617,0.49886103988621516,0.14581194717212181,0.6227573509882808
240,1.0,1.6,/eos/uscms/store/user/aji/rootfiles_particleTransformer/WbWb_4000_1000_jetPtCut240_ak10_ca16.root,ok,,1000,1000,1.0,0.0,0.202,0.012696298673235441,0.202,0.108,0.311,0.139,1099.3683082844072,501.93316106668124,1405.7290785161001,0.41105237918847043,0.11194352485791478,0.6229892100169112
140,1.2,1.4,/eos/uscms/store/user/aji/rootfiles_particleTransformer/WbWb_4000_1000_jetPtCut140_ak12_ca14.root,ok,,1000,1000,1.0,0.0,0.026,0.0050322956987840055,0.026,0.013,0.175,0.068,1357.7842931619716,1046.0459910658008,2571.493711498791,0.5617415550155499,0.07820257135246012,0.623519984331747
160,0.4,1.4,/eos/uscms/store/user/aji/rootfiles_particleTransformer/WbWb_4000_1000_jetPtCut160_ak4_ca14.root,ok,,1000,1000,1.0,0.0,0.257,0.013818502089589886,0.257,0.137,0.5265,0.323,916.3962865807798,541.5795969821396,1201.6254624780743,0.3601312418880868,0.11710794410805596,0.6254916132300088
160,0.4,0.8,/eos/uscms/store/user/aji/rootfiles_particleTransformer/WbWb_4000_1000_jetPtCut160_ak4_ca8.root,ok,,1000,1000,1.0,0.0,0.222,0.013142145943490356,0.222,0.1195,0.485,0.32,939.8401306043044,694.8289059784141,1442.1365765197563,0.3975716966144197,0.07219324215810743,0.6255876835539893
220,0.8,1.2,/eos/uscms/store/user/aji/rootfiles_particleTransformer/WbWb_4000_1000_jetPtCut220_ak8_ca12.root,ok,,1000,1000,1.0,0.0,0.242,0.013543854695026818,0.242,0.1295,0.4645,0.275,1034.6013818496112,647.3503428079413,1436.137396421572,0.38120336365851104,0.09331027422887467,0.6266635018434722
320,1.0,0.8,/eos/uscms/store/user/aji/rootfiles_particleTransformer/WbWb_4000_1000_jetPtCut320_ak10_ca8.root,ok,,1000,1000,1.0,0.0,0.136,0.010839926199010766,0.136,0.0965,0.262,0.131,1092.2022485850453,421.54985825149447,1477.4704319410698,0.4833905877128192,0.052931437048663516,0.6286108125713237
340,1.2,1.6,/eos/uscms/store/user/aji/rootfiles_particleTransformer/WbWb_4000_1000_jetPtCut340_ak12_ca16.root,ok,,1000,1000,1.0,0.0,0.134,0.010772372069326236,0.134,0.082,0.187,0.053,1108.4503094206252,381.01609904023945,1454.8682319154516,0.4843934472067146,0.2056386383837524,0.6292384781487772
280,0.6,0.4,/eos/uscms/store/user/aji/rootfiles_particleTransformer/WbWb_4000_1000_jetPtCut280_ak6_ca4.root,ok,,1000,1000,1.0,0.0,0.174,0.011988494484296182,0.174,0.127,0.502,0.326,952.1045553488575,370.7963530495678,1231.272081730322,0.45188090102429457,0.053380907169291926,0.6306704454894088
220,0.8,1.0,/eos/uscms/store/user/aji/rootfiles_particleTransformer/WbWb_4000_1000_jetPtCut220_ak8_ca10.root,ok,,1000,1000,1.0,0.0,0.229,0.013287550564344055,0.229,0.123,0.43,0.258,1049.5566750745065,742.9100304404154,1576.2077474424727,0.3969760455970149,0.07397263872214585,0.6309317131044656
160,0.4,1.2,/eos/uscms/store/user/aji/rootfiles_particleTransformer/WbWb_4000_1000_jetPtCut160_ak4_ca12.root,ok,,1000,1000,1.0,0.0,0.245,0.013600551459407815,0.245,0.131,0.5105,0.319,925.9636261488962,590.3565921234335,1291.9031736248776,0.3788197298954346,0.09904757286671032,0.631223367280545
340,1.2,1.4,/eos/uscms/store/user/aji/rootfiles_particleTransformer/WbWb_4000_1000_jetPtCut340_ak12_ca14.root,ok,,1000,1000,1.0,0.0,0.128,0.010564847372300274,0.128,0.079,0.1845,0.054,1114.126605559144,387.73791657402893,1484.4065992339245,0.49216519791730173,0.18575266525948536,0.6315778584732161
340,1.2,1.2,/eos/uscms/store/user/aji/rootfiles_particleTransformer/WbWb_4000_1000_jetPtCut340_ak12_ca12.root,ok,,1000,1000,1.0,0.0,0.115,0.010088359628799918,0.115,0.073,0.177,0.054,1125.365248761716,397.82514336360236,1535.4450718547403,0.5054447565992046,0.1571555647699331,0.6329812814753762
200,1.6,1.6,/eos/uscms/store/user/aji/rootfiles_particleTransformer/WbWb_4000_1000_jetPtCut200_ak16_ca16.root,ok,,1000,1000,1.0,0.0,0.002,0.0014127986409959489,0.002,0.001,0.1185,0.031,1418.8598744753044,1057.454512911575,2738.7428843630223,0.5924786519434095,0.11205397725890572,0.63636463939094
200,1.6,1.4,/eos/uscms/store/user/aji/rootfiles_particleTransformer/WbWb_4000_1000_jetPtCut200_ak16_ca14.root,ok,,1000,1000,1.0,0.0,0.002,0.0014127986409959489,0.002,0.001,0.11,0.036,1470.9304687389467,1093.8210649259368,2829.79294156465,0.5900931123301126,0.062052771456571065,0.6391861592040073
280,0.8,0.6,/eos/uscms/store/user/aji/rootfiles_particleTransformer/WbWb_4000_1000_jetPtCut280_ak8_ca6.root,ok,,1000,1000,1.0,0.0,0.154,0.011414201680362931,0.154,0.1075,0.4375,0.279,1026.6646267705382,434.71766950006753,1430.7182687541278,0.4850661906931895,0.0411278212812223,0.6417326533702433
180,0.6,1.6,/eos/uscms/store/user/aji/rootfiles_particleTransformer/WbWb_4000_1000_jetPtCut180_ak6_ca16.root,ok,,1000,1000,1.0,0.0,0.272,0.014071815803228808,0.272,0.143,0.548,0.353,965.5341054358051,550.9017676308347,1261.6136163817332,0.36804077906192156,0.12378304861288678,0.6434873685183411
340,1.0,0.8,/eos/uscms/store/user/aji/rootfiles_particleTransformer/WbWb_4000_1000_jetPtCut340_ak10_ca8.root,ok,,1000,1000,1.0,0.0,0.152,0.011353237423748346,0.152,0.11,0.2635,0.124,1076.626607382679,381.4007670742682,1424.1551753824576,0.4842692913020076,0.06416099422954838,0.6439319520402754
300,0.6,0.4,/eos/uscms/store/user/aji/rootfiles_particleTransformer/WbWb_4000_1000_jetPtCut300_ak6_ca4.root,ok,,1000,999,0.999,0.0009994998749374613,0.1971971971971972,0.01258844436562013,0.197,0.14864864864864866,0.487987987987988,0.3003003003003003,938.4151397647947,325.24816858181197,1158.5363488178905,0.44398696532375564,0.06963512029519581,0.6483426485444733
220,0.8,1.4,/eos/uscms/store/user/aji/rootfiles_particleTransformer/WbWb_4000_1000_jetPtCut220_ak8_ca14.root,ok,,1000,1000,1.0,0.0,0.257,0.013818502089589886,0.257,0.137,0.485,0.283,1024.6577404994587,542.7550765053704,1347.1356585224812,0.3925118360131764,0.11109241776600365,0.6519776100631223
360,1.2,1.2,/eos/uscms/store/user/aji/rootfiles_particleTransformer/WbWb_4000_1000_jetPtCut360_ak12_ca12.root,ok,,1000,1000,1.0,0.0,0.134,0.010772372069326236,0.134,0.0835,0.1745,0.05,1100.1000002822918,376.3549279406645,1495.2919624543586,0.508561509965716,0.18948058241799853,0.6525715099939452
360,1.2,1.6,/eos/uscms/store/user/aji/rootfiles_particleTransformer/WbWb_4000_1000_jetPtCut360_ak12_ca16.root,ok,,1000,1000,1.0,0.0,0.154,0.011414201680362931,0.154,0.093,0.1845,0.049,1083.5719090138668,365.6488479569601,1431.2746336371542,0.49171899751904563,0.2520666011063676,0.6540761884204322
160,0.4,1.0,/eos/uscms/store/user/aji/rootfiles_particleTransformer/WbWb_4000_1000_jetPtCut160_ak4_ca10.root,ok,,1000,1000,1.0,0.0,0.233,0.013368283360252356,0.233,0.125,0.4835,0.316,936.451538950475,636.2149893155926,1420.500609603684,0.41875398120818785,0.07960961936218347,0.6581088273131404
360,1.0,0.8,/eos/uscms/store/user/aji/rootfiles_particleTransformer/WbWb_4000_1000_jetPtCut360_ak10_ca8.root,ok,,1000,999,0.999,0.0009994998749374613,0.16816816816816818,0.011833328485518227,0.168,0.12362362362362363,0.25925925925925924,0.11611611611611612,1057.5969113390693,352.47502606669013,1378.7256809189166,0.48518043304081043,0.08197305718848782,0.6601082923428855
360,1.2,1.4,/eos/uscms/store/user/aji/rootfiles_particleTransformer/WbWb_4000_1000_jetPtCut360_ak12_ca14.root,ok,,1000,1000,1.0,0.0,0.149,0.01126050620531777,0.149,0.0905,0.1815,0.05,1089.5263155951618,369.3401026638703,1465.0920684732116,0.5028570444444835,0.22712367977961673,0.6608096760039996
200,0.6,0.6,/eos/uscms/store/user/aji/rootfiles_particleTransformer/WbWb_4000_1000_jetPtCut200_ak6_ca6.root,ok,,1000,1000,1.0,0.0,0.242,0.013543854695026818,0.242,0.132,0.502,0.348,987.940206716514,687.5368019921758,1516.2560007655272,0.4194176900278488,0.06727711385921488,0.6626236693561973
300,0.8,0.6,/eos/uscms/store/user/aji/rootfiles_particleTransformer/WbWb_4000_1000_jetPtCut300_ak8_ca6.root,ok,,1000,1000,1.0,0.0,0.171,0.011906258858264422,0.171,0.1225,0.429,0.266,1017.728884133564,380.3746291435274,1385.9501092176256,0.4940291544000874,0.0477299002242815,0.6668020428134438
380,1.2,1.6,/eos/uscms/store/user/aji/rootfiles_particleTransformer/WbWb_4000_1000_jetPtCut380_ak12_ca16.root,ok,,1000,999,0.999,0.0009994998749374613,0.17017017017017017,0.011889223565541063,0.17,0.1046046046046046,0.17617617617617617,0.04604604604604605,1061.9684132255575,350.24183199813575,1405.0248999017977,0.49661696843690895,0.26118693377599295,0.6739839799296349
380,1.2,1.2,/eos/uscms/store/user/aji/rootfiles_particleTransformer/WbWb_4000_1000_jetPtCut380_ak12_ca12.root,ok,,1000,999,0.999,0.0009994998749374613,0.14814814814814814,0.011239510707738654,0.148,0.0940940940940941,0.16816816816816818,0.04704704704704705,1074.8261624573074,362.6285430046142,1483.7532460904754,0.5215376877888348,0.2067014387242588,0.6781684521827137
200,0.6,0.8,/eos/uscms/store/user/aji/rootfiles_particleTransformer/WbWb_4000_1000_jetPtCut200_ak6_ca8.root,ok,,1000,1000,1.0,0.0,0.249,0.013674757767507255,0.249,0.1355,0.501,0.344,986.9044556434344,657.3206586437623,1509.8168049928934,0.4319040923740319,0.07056127009581278,0.6822136468096884
260,1.0,1.4,/eos/uscms/store/user/aji/rootfiles_particleTransformer/WbWb_4000_1000_jetPtCut260_ak10_ca14.root,ok,,1000,1000,1.0,0.0,0.216,0.013013224043256921,0.216,0.1205,0.3,0.134,1095.356802755006,387.4996162255613,1388.2794595714195,0.45682824118530563,0.10347889262055157,0.6823639214608062
380,1.2,1.4,/eos/uscms/store/user/aji/rootfiles_particleTransformer/WbWb_4000_1000_jetPtCut380_ak12_ca14.root,ok,,1000,999,0.999,0.0009994998749374613,0.16516516516516516,0.011748346991733221,0.165,0.1021021021021021,0.17417417417417416,0.04704704704704705,1064.8819443451052,353.5745628950074,1442.5178770678692,0.5112976701105371,0.24623092430441454,0.6839510297102127
320,0.8,0.6,/eos/uscms/store/user/aji/rootfiles_particleTransformer/WbWb_4000_1000_jetPtCut320_ak8_ca6.root,ok,,1000,999,0.999,0.0009994998749374613,0.1941941941941942,0.01251556824854732,0.194,0.14164164164164164,0.4174174174174174,0.24624624624624625,1002.0986778049006,334.5448454467949,1321.5979026396237,0.49249294458454473,0.06383861040280947,0.687897006559229
380,1.0,0.8,/eos/uscms/store/user/aji/rootfiles_particleTransformer/WbWb_4000_1000_jetPtCut380_ak10_ca8.root,ok,,1000,999,0.999,0.0009994998749374613,0.1931931931931932,0.012491021131433437,0.193,0.14564564564564564,0.25725725725725723,0.11211211211211211,1034.4786281624226,318.0011623684899,1336.484123009074,0.4922687298285455,0.09386353865960763,0.689909785837981
400,1.2,1.6,/eos/uscms/store/user/aji/rootfiles_particleTransformer/WbWb_4000_1000_jetPtCut400_ak12_ca16.root,ok,,1000,999,0.999,0.0009994998749374613,0.18518518518518517,0.0122899420278601,0.185,0.11611611611611612,0.17167167167167166,0.044044044044044044,1031.5355227412567,337.14578137254546,1376.6805923820946,0.5038773692674368,0.26940696868276476,0.6932161067267476
260,1.0,1.2,/eos/uscms/store/user/aji/rootfiles_particleTransformer/WbWb_4000_1000_jetPtCut260_ak10_ca12.root,ok,,1000,1000,1.0,0.0,0.205,0.0127661662216971,0.205,0.115,0.2765,0.13,1113.2784889110571,414.8859143374208,1495.4768031793942,0.4853192168919671,0.08865209269463284,0.7016470657830728
260,1.0,1.6,/eos/uscms/store/user/aji/rootfiles_particleTransformer/WbWb_4000_1000_jetPtCut260_ak10_ca16.root,ok,,1000,1000,1.0,0.0,0.235,0.013408019988051927,0.235,0.13,0.3025,0.134,1090.3157192031945,359.51877462210274,1361.5207261999626,0.4595008280308595,0.12436598076372646,0.7035323999511789
320,0.6,0.4,/eos/uscms/store/user/aji/rootfiles_particleTransformer/WbWb_4000_1000_jetPtCut320_ak6_ca4.root,ok,,1000,999,0.999,0.0009994998749374613,0.22922922922922923,0.01329887400293531,0.229,0.1806806806806807,0.464964964964965,0.2772772772772773,923.1848820773357,255.7629698819147,1117.5991768413514,0.46677335368628803,0.07740535892264148,0.7046840947077837
340,0.8,0.6,/eos/uscms/store/user/aji/rootfiles_particleTransformer/WbWb_4000_1000_jetPtCut340_ak8_ca6.root,ok,,1000,999,0.999,0.0009994998749374613,0.2222222222222222,0.013153422318603286,0.222,0.16566566566566568,0.4134134134134134,0.23623623623623624,983.7820805607503,293.90052268743256,1251.5540628506742,0.4867203616970663,0.0715401546692766,0.7115643758632134
100,1.0,0.8,/eos/uscms/store/user/aji/rootfiles_particleTransformer/WbWb_4000_1000_jetPtCut100_ak10_ca8.root,ok,,1000,1000,1.0,0.0,0.007,0.0026364749192814255,0.007,0.0035,0.1855,0.148,1574.5581988005117,1067.5136308516592,3107.641123746999,0.6478412466587439,0.0061144740906220185,0.7122970665387951
200,0.6,1.0,/eos/uscms/store/user/aji/rootfiles_particleTransformer/WbWb_4000_1000_jetPtCut200_ak6_ca10.root,ok,,1000,1000,1.0,0.0,0.259,0.013853483316480371,0.259,0.1405,0.5015,0.341,981.7930716354931,578.2369984778344,1470.7281139968127,0.4545209888435281,0.07691812193511087,0.7153416816799788
160,0.4,1.6,/eos/uscms/store/user/aji/rootfiles_particleTransformer/WbWb_4000_1000_jetPtCut160_ak4_ca16.root,ok,,1000,1000,1.0,0.0,0.283,0.014244683218660919,0.283,0.15,0.5245,0.314,911.1442528449193,402.36171755076475,1175.2869414916706,0.42415085291245375,0.1357431066581409,0.7160364276279618
